AFP_1/encode	AFP
PITX1_TBX21_1/taiple	DMBX1
PITX1_TBX21_1/taiple	EOMES
PITX1_TBX21_1/taiple	ESX1
PITX1_TBX21_1/taiple	ISX
PITX1_TBX21_1/taiple	PHOX2A
PITX1_TBX21_1/taiple	PHOX2B
PITX1_TBX21_1/taiple	PITX1
PITX1_TBX21_1/taiple	PITX2
PITX1_TBX21_1/taiple	PITX3
PITX1_TBX21_1/taiple	PRRX1
PITX1_TBX21_1/taiple	PRRX2
PITX1_TBX21_1/taiple	RAX
PITX1_TBX21_1/taiple	SHOX2
PITX1_TBX21_1/taiple	TBR1
PITX1_TBX21_1/taiple	TBX21
PITX1_TBX21_1/taiple	UNCX
PITX1_TBX21_1/taiple	VSX1
PITX1_TBX21_1/taiple	VSX2
PITX2_1/encode	ALX1
PITX2_1/encode	ALX3
PITX2_1/encode	ALX4
PITX2_1/encode	ARX
PITX2_1/encode	DMBX1
PITX2_1/encode	ESX1
PITX2_1/encode	ISX
PITX2_1/encode	PHOX2A
PITX2_1/encode	PHOX2B
PITX2_1/encode	PITX1
PITX2_1/encode	PITX2
PITX2_1/encode	PITX3
PITX2_1/encode	PRRX1
PITX2_1/encode	PRRX2
PITX2_1/encode	RAX
PITX2_1/encode	SHOX2
PITX2_1/encode	UNCX
PITX2_1/encode	VSX1
PITX2_1/encode	VSX2
PKNOX1/MA0782.1/Jaspar	MEIS1
PKNOX1/MA0782.1/Jaspar	MEIS2
PKNOX1/MA0782.1/Jaspar	MEIS3
PKNOX1/MA0782.1/Jaspar	PKNOX1
PKNOX1/MA0782.1/Jaspar	PKNOX2
PKNOX1/MA0782.1/Jaspar	TGIF1
PKNOX1/MA0782.1/Jaspar	TGIF2
PLAG1/MA0163.1/Jaspar	PLAG1
POL012.1_TATA-Box/Jaspar	TBP
POU1F1_1/encode	POU1F1
POU1F1_2/encode	POU1F1
POU1F1_4/encode	POU1F1
POU2F1_DLX2_1/taiple	DLX1
POU2F1_DLX2_1/taiple	DLX2
POU2F1_DLX2_1/taiple	DLX3
POU2F1_DLX2_1/taiple	DLX4
POU2F1_DLX2_1/taiple	DLX5
POU2F1_DLX2_1/taiple	DLX6
POU2F1_DLX2_1/taiple	POU2F1
POU2F1_DLX2_1/taiple	POU2F2
POU2F1_DLX2_1/taiple	POU2F3
POU2F1_DLX2_1/taiple	POU3F1
POU2F1_DLX2_1/taiple	POU3F2
POU2F1_DLX2_1/taiple	POU3F3
POU2F1_DLX2_1/taiple	POU3F4
POU2F1_DLX2_2/taiple	DLX1
POU2F1_DLX2_2/taiple	DLX2
POU2F1_DLX2_2/taiple	DLX3
POU2F1_DLX2_2/taiple	DLX4
POU2F1_DLX2_2/taiple	DLX5
POU2F1_DLX2_2/taiple	DLX6
POU2F1_DLX2_2/taiple	POU2F1
POU2F1_DLX2_2/taiple	POU2F2
POU2F1_DLX2_2/taiple	POU2F3
POU2F1_DLX2_2/taiple	POU3F1
POU2F1_DLX2_2/taiple	POU3F2
POU2F1_DLX2_2/taiple	POU3F3
POU2F1_DLX2_2/taiple	POU3F4
POU2F1_DLX2_3/taiple	DLX1
POU2F1_DLX2_3/taiple	DLX2
POU2F1_DLX2_3/taiple	DLX3
POU2F1_DLX2_3/taiple	DLX4
POU2F1_DLX2_3/taiple	DLX5
POU2F1_DLX2_3/taiple	DLX6
POU2F1_DLX2_3/taiple	POU2F1
POU2F1_DLX2_3/taiple	POU2F2
POU2F1_DLX2_3/taiple	POU2F3
POU2F1_DLX2_3/taiple	POU3F1
POU2F1_DLX2_3/taiple	POU3F2
POU2F1_DLX2_3/taiple	POU3F3
POU2F1_DLX2_3/taiple	POU3F4
POU2F1_ELK1_1/taiple	ELK1
POU2F1_ELK1_1/taiple	ELK3
POU2F1_ELK1_1/taiple	ELK4
POU2F1_ELK1_1/taiple	ERG
POU2F1_ELK1_1/taiple	ETS1
POU2F1_ELK1_1/taiple	ETS2
POU2F1_ELK1_1/taiple	ETV1
POU2F1_ELK1_1/taiple	ETV4
POU2F1_ELK1_1/taiple	ETV5
POU2F1_ELK1_1/taiple	FEV
POU2F1_ELK1_1/taiple	FLI1
POU2F1_ELK1_1/taiple	GABPA
POU2F1_ELK1_1/taiple	POU2F1
POU2F1_ELK1_1/taiple	POU2F2
POU2F1_ELK1_1/taiple	POU2F3
POU2F1_ELK1_1/taiple	POU3F1
POU2F1_ELK1_1/taiple	POU3F2
POU2F1_ELK1_1/taiple	POU3F3
POU2F1_ELK1_1/taiple	POU3F4
POU2F1_EOMES_1/taiple	EOMES
POU2F1_EOMES_1/taiple	POU2F1
POU2F1_EOMES_1/taiple	POU2F2
POU2F1_EOMES_1/taiple	POU2F3
POU2F1_EOMES_1/taiple	POU3F1
POU2F1_EOMES_1/taiple	POU3F2
POU2F1_EOMES_1/taiple	POU3F3
POU2F1_EOMES_1/taiple	POU3F4
POU2F1_EOMES_1/taiple	TBR1
POU2F1_EOMES_1/taiple	TBX21
POU2F1_EOMES_2/taiple	EOMES
POU2F1_EOMES_2/taiple	POU2F1
POU2F1_EOMES_2/taiple	POU2F2
POU2F1_EOMES_2/taiple	POU2F3
POU2F1_EOMES_2/taiple	POU3F1
POU2F1_EOMES_2/taiple	POU3F2
POU2F1_EOMES_2/taiple	POU3F3
POU2F1_EOMES_2/taiple	POU3F4
POU2F1_EOMES_2/taiple	TBR1
POU2F1_EOMES_2/taiple	TBX21
POU2F1_EOMES_3/taiple	EOMES
POU2F1_EOMES_3/taiple	POU2F1
POU2F1_EOMES_3/taiple	POU2F2
POU2F1_EOMES_3/taiple	POU2F3
POU2F1_EOMES_3/taiple	POU3F1
POU2F1_EOMES_3/taiple	POU3F2
POU2F1_EOMES_3/taiple	POU3F3
POU2F1_EOMES_3/taiple	POU3F4
POU2F1_EOMES_3/taiple	TBR1
POU2F1_EOMES_3/taiple	TBX21
POU2F1_EOMES_5/taiple	EOMES
POU2F1_EOMES_5/taiple	POU2F1
POU2F1_EOMES_5/taiple	POU2F2
POU2F1_EOMES_5/taiple	POU2F3
POU2F1_EOMES_5/taiple	POU3F1
POU2F1_EOMES_5/taiple	POU3F2
POU2F1_EOMES_5/taiple	POU3F3
POU2F1_EOMES_5/taiple	POU3F4
POU2F1_EOMES_5/taiple	TBR1
POU2F1_EOMES_5/taiple	TBX21
POU2F1_FOXO6_1/taiple	FOXO1
POU2F1_FOXO6_1/taiple	FOXO3
POU2F1_FOXO6_1/taiple	FOXO4
POU2F1_FOXO6_1/taiple	FOXO6
POU2F1_FOXO6_1/taiple	POU2F1
POU2F1_FOXO6_1/taiple	POU2F2
POU2F1_FOXO6_1/taiple	POU2F3
POU2F1_FOXO6_1/taiple	POU3F1
POU2F1_FOXO6_1/taiple	POU3F2
POU2F1_FOXO6_1/taiple	POU3F3
POU2F1_FOXO6_1/taiple	POU3F4
POU2F1_FOXO6_2/taiple	FOXO1
POU2F1_FOXO6_2/taiple	FOXO3
POU2F1_FOXO6_2/taiple	FOXO4
POU2F1_FOXO6_2/taiple	FOXO6
POU2F1_FOXO6_2/taiple	POU2F1
POU2F1_FOXO6_2/taiple	POU2F2
POU2F1_FOXO6_2/taiple	POU2F3
POU2F1_FOXO6_2/taiple	POU3F1
POU2F1_FOXO6_2/taiple	POU3F2
POU2F1_FOXO6_2/taiple	POU3F3
POU2F1_FOXO6_2/taiple	POU3F4
POU2F1_FOXO6_3/taiple	FOXO1
POU2F1_FOXO6_3/taiple	FOXO3
POU2F1_FOXO6_3/taiple	FOXO4
POU2F1_FOXO6_3/taiple	FOXO6
POU2F1_FOXO6_3/taiple	POU2F1
POU2F1_FOXO6_3/taiple	POU2F2
POU2F1_FOXO6_3/taiple	POU2F3
POU2F1_FOXO6_3/taiple	POU3F1
POU2F1_FOXO6_3/taiple	POU3F2
POU2F1_FOXO6_3/taiple	POU3F3
POU2F1_FOXO6_3/taiple	POU3F4
POU2F1_GSC2_1/taiple	GSC
POU2F1_GSC2_1/taiple	GSC2
POU2F1_GSC2_1/taiple	POU2F1
POU2F1_GSC2_1/taiple	POU2F2
POU2F1_GSC2_1/taiple	POU2F3
POU2F1_GSC2_1/taiple	POU3F1
POU2F1_GSC2_1/taiple	POU3F2
POU2F1_GSC2_1/taiple	POU3F3
POU2F1_GSC2_1/taiple	POU3F4
POU2F1_HOXB13_1/taiple	HOXA13
POU2F1_HOXB13_1/taiple	HOXB13
POU2F1_HOXB13_1/taiple	HOXC13
POU2F1_HOXB13_1/taiple	HOXD13
POU2F1_HOXB13_1/taiple	POU2F1
POU2F1_HOXB13_1/taiple	POU2F2
POU2F1_HOXB13_1/taiple	POU2F3
POU2F1_HOXB13_1/taiple	POU3F1
POU2F1_HOXB13_1/taiple	POU3F2
POU2F1_HOXB13_1/taiple	POU3F3
POU2F1_HOXB13_1/taiple	POU3F4
POU2F1_SOX15_1/taiple	POU2F1
POU2F1_SOX15_1/taiple	POU2F2
POU2F1_SOX15_1/taiple	POU2F3
POU2F1_SOX15_1/taiple	POU3F1
POU2F1_SOX15_1/taiple	POU3F2
POU2F1_SOX15_1/taiple	POU3F3
POU2F1_SOX15_1/taiple	POU3F4
POU2F1_SOX15_1/taiple	SOX1
POU2F1_SOX15_1/taiple	SOX14
POU2F1_SOX15_1/taiple	SOX15
POU2F1_SOX15_1/taiple	SOX2
POU2F1_SOX15_1/taiple	SOX21
POU2F1_SOX15_1/taiple	SOX3
POU2F1_SOX15_1/taiple	SRY
POU2F2_3/encode	POU2F1
POU2F2_3/encode	POU2F2
POU2F2_3/encode	POU2F3
POU2F2_3/encode	POU3F1
POU2F2_3/encode	POU3F2
POU2F2_3/encode	POU3F3
POU2F2_3/encode	POU3F4
POU2F2_disc2/encode	POU2F1
POU2F2_disc2/encode	POU2F2
POU2F2_disc2/encode	POU2F3
POU2F2_disc2/encode	POU3F1
POU2F2_disc2/encode	POU3F2
POU2F2_disc2/encode	POU3F3
POU2F2_disc2/encode	POU3F4
POU2F2_known13/encode	POU2F1
POU2F2_known13/encode	POU2F2
POU2F2_known13/encode	POU2F3
POU2F2_known13/encode	POU3F1
POU2F2_known13/encode	POU3F2
POU2F2_known13/encode	POU3F3
POU2F2_known13/encode	POU3F4
POU2F2_known2/encode	POU2F1
POU2F2_known2/encode	POU2F2
POU2F2_known2/encode	POU2F3
POU2F2_known2/encode	POU3F1
POU2F2_known2/encode	POU3F2
POU2F2_known2/encode	POU3F3
POU2F2_known2/encode	POU3F4
POU2F2_known3/encode	POU2F1
POU2F2_known3/encode	POU2F2
POU2F2_known3/encode	POU2F3
POU2F2_known3/encode	POU3F1
POU2F2_known3/encode	POU3F2
POU2F2_known3/encode	POU3F3
POU2F2_known3/encode	POU3F4
POU2F2_known4/encode	POU2F1
POU2F2_known4/encode	POU2F2
POU2F2_known4/encode	POU2F3
POU2F2_known4/encode	POU3F1
POU2F2_known4/encode	POU3F2
POU2F2_known4/encode	POU3F3
POU2F2_known4/encode	POU3F4
POU2F2_known6/encode	POU2F1
POU2F2_known6/encode	POU2F2
POU2F2_known6/encode	POU2F3
POU2F2_known6/encode	POU3F1
POU2F2_known6/encode	POU3F2
POU2F2_known6/encode	POU3F3
POU2F2_known6/encode	POU3F4
POU2F2_known9/encode	POU2F1
POU2F2_known9/encode	POU2F2
POU2F2_known9/encode	POU2F3
POU2F2_known9/encode	POU3F1
POU2F2_known9/encode	POU3F2
POU2F2_known9/encode	POU3F3
POU2F2_known9/encode	POU3F4
POU3F2_1/encode	POU2F1
POU3F2_1/encode	POU2F2
POU3F2_1/encode	POU2F3
POU3F2_1/encode	POU3F1
POU3F2_1/encode	POU3F2
POU3F2_1/encode	POU3F3
POU3F2_1/encode	POU3F4
POU3F2_2/encode	POU2F1
POU3F2_2/encode	POU2F2
POU3F2_2/encode	POU2F3
POU3F2_2/encode	POU3F1
POU3F2_2/encode	POU3F2
POU3F2_2/encode	POU3F3
POU3F2_2/encode	POU3F4
POU3F2_3/encode	POU2F1
POU3F2_3/encode	POU2F2
POU3F2_3/encode	POU2F3
POU3F2_3/encode	POU3F1
POU3F2_3/encode	POU3F2
POU3F2_3/encode	POU3F3
POU3F2_3/encode	POU3F4
POU3F2_5/encode	POU2F1
POU3F2_5/encode	POU2F2
POU3F2_5/encode	POU2F3
POU3F2_5/encode	POU3F1
POU3F2_5/encode	POU3F2
POU3F2_5/encode	POU3F3
POU3F2_5/encode	POU3F4
POU4F2/MA0683.1/Jaspar	POU4F1
POU4F2/MA0683.1/Jaspar	POU4F2
POU4F2/MA0683.1/Jaspar	POU4F3
POU5F1_2/taiple	POU5F1
POU5F1_known1/encode	POU5F1
POU6F1_1/encode	POU6F1
POU6F2/MA0793.1/Jaspar	POU6F1
POU6F2/MA0793.1/Jaspar	POU6F2
POU6F2_2/encode	POU6F2
PPARA_1/encode	NR1D1
PPARA_1/encode	NR1D2
PPARA_1/encode	PPARA
PPARA_1/encode	PPARD
PPARA_1/encode	PPARG
PPARA_2/encode	NR1D1
PPARA_2/encode	NR1D2
PPARA_2/encode	PPARA
PPARA_2/encode	PPARD
PPARA_2/encode	PPARG
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	NR1D1
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	NR1D2
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	PPARA
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	PPARD
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	PPARG
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	RXRA
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	RXRB
PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	RXRG
PPARG/MA0066.1/Jaspar	NR1D1
PPARG/MA0066.1/Jaspar	NR1D2
PPARG/MA0066.1/Jaspar	PPARA
PPARG/MA0066.1/Jaspar	PPARD
PPARG/MA0066.1/Jaspar	PPARG
PPARG/MA0066.1/Jaspar	RXRA
PPARG/MA0066.1/Jaspar	RXRB
PPARG/MA0066.1/Jaspar	RXRG
PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)/Homer	PRDM1
PRDM14(Zf)/H1-PRDM14-ChIP-Seq(GSE22767)/Homer	PRDM14
PRDM1_known1/encode	PRDM1
PRDM4_1/encode	PRDM4
PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)/Homer	PRDM9
PROX1/MA0794.1/Jaspar	PROX1
PTEN_1/encode	PTEN
PTF1A_1/encode	PTF1A
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ERG
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ETS1
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ETS2
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ETV1
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ETV4
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	ETV5
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	FEV
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	FLI1
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	GABPA
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	PAX5
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	PAX8
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	SPI1
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	SPIB
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	BCL2
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	IRF4
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	IRF8
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	PAX5
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	PAX8
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	SPI1
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	SPIB
Pax2/MA0067.1/Jaspar	PAX2
Pax6/MA0069.1/Jaspar	PAX6
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ALX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ALX3
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ALX4
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ARX
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	DMBX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ESX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	ISX
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	MIXL1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	OTX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	OTX2
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX3
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX7
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PHOX2A
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PHOX2B
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PITX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PITX2
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PITX3
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PROP1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PRRX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PRRX2
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	RAX
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	SHOX2
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	UNCX
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	VSX1
Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	VSX2
Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	EN1
Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	EN2
Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX3
Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX7
Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX3
Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	PAX7
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	MEIS1
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	MEIS2
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	MEIS3
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	PBX1
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	PBX2
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	PBX3
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	PKNOX1
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	PKNOX2
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU1F1
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F1
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F2
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F3
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F1
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F2
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F3
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F4
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU5F1
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F1
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F2
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU2F3
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F1
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F2
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F3
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	POU3F4
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ALX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ALX3
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ALX4
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ARX
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	CRX
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	DMBX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ESX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	GSC
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	GSC2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	ISX
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	OTX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	OTX2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PHOX2A
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PHOX2B
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PITX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PITX2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PITX3
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PRRX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	PRRX2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	RAX
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	SHOX2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	UNCX
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	VSX1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	VSX2
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ALX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ALX3
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ALX4
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ARX
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	DMBX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ESX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	ISX
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PHOX2A
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PHOX2B
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PITX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PITX2
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PITX3
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PRRX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	PRRX2
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	RAX
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	SHOX2
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	UNCX
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	VSX1
Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	VSX2
RAD21_disc10/encode	RAD21
RAD21_disc10/encode	SMC3
RAD21_disc2/encode	RAD21
RAD21_disc3/encode	RAD21
RAD21_disc4/encode	RAD21
RAD21_disc5/encode	RAD21
RAD21_disc6/encode	RAD21
RAD21_disc7/encode	RAD21
RAD21_disc8/encode	RAD21
RAD21_disc9/encode	RAD21
RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer	NR5A1
RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer	NR5A2
RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer	RARA
RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer	RARB
RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer	RARG
