AFP_1/encode	Afp
SOX21/MA0866.1/Jaspar	Sox10
SOX21/MA0866.1/Jaspar	Sox11
SOX21/MA0866.1/Jaspar	Sox12
SOX21/MA0866.1/Jaspar	Sox14
SOX21/MA0866.1/Jaspar	Sox15
SOX21/MA0866.1/Jaspar	Sox17
SOX21/MA0866.1/Jaspar	Sox18
SOX21/MA0866.1/Jaspar	Sox2
SOX21/MA0866.1/Jaspar	Sox21
SOX21/MA0866.1/Jaspar	Sox3
SOX21/MA0866.1/Jaspar	Sox4
SOX21/MA0866.1/Jaspar	Sox7
SOX21/MA0866.1/Jaspar	Sox8
SOX21/MA0866.1/Jaspar	Sox9
SOX21/MA0866.1/Jaspar	Sry
SOX2_1/encode	Pou2f1
SOX2_1/encode	Pou2f2
SOX2_1/encode	Pou2f3
SOX2_1/encode	Pou3f1
SOX2_1/encode	Pou3f2
SOX2_1/encode	Pou3f3
SOX2_1/encode	Pou3f4
SOX2_1/encode	Sox1
SOX2_1/encode	Sox14
SOX2_1/encode	Sox15
SOX2_1/encode	Sox2
SOX2_1/encode	Sox21
SOX2_1/encode	Sox3
SOX2_1/encode	Sry
SOX6_TBX21_1/taiple	Eomes
SOX6_TBX21_1/taiple	Sox13
SOX6_TBX21_1/taiple	Sox5
SOX6_TBX21_1/taiple	Sox6
SOX6_TBX21_1/taiple	Tbr1
SOX6_TBX21_1/taiple	Tbx21
SOX6_TBX21_2/taiple	Eomes
SOX6_TBX21_2/taiple	Sox13
SOX6_TBX21_2/taiple	Sox5
SOX6_TBX21_2/taiple	Sox6
SOX6_TBX21_2/taiple	Tbr1
SOX6_TBX21_2/taiple	Tbx21
SOX8/MA0868.1/Jaspar	Sox1
SOX8/MA0868.1/Jaspar	Sox10
SOX8/MA0868.1/Jaspar	Sox11
SOX8/MA0868.1/Jaspar	Sox12
SOX8/MA0868.1/Jaspar	Sox14
SOX8/MA0868.1/Jaspar	Sox15
SOX8/MA0868.1/Jaspar	Sox17
SOX8/MA0868.1/Jaspar	Sox18
SOX8/MA0868.1/Jaspar	Sox2
SOX8/MA0868.1/Jaspar	Sox21
SOX8/MA0868.1/Jaspar	Sox3
SOX8/MA0868.1/Jaspar	Sox4
SOX8/MA0868.1/Jaspar	Sox7
SOX8/MA0868.1/Jaspar	Sox8
SOX8/MA0868.1/Jaspar	Sox9
SOX8/MA0868.1/Jaspar	Sry
SOX9/MA0077.1/Jaspar	Sox10
SOX9/MA0077.1/Jaspar	Sox11
SOX9/MA0077.1/Jaspar	Sox12
SOX9/MA0077.1/Jaspar	Sox17
SOX9/MA0077.1/Jaspar	Sox18
SOX9/MA0077.1/Jaspar	Sox4
SOX9/MA0077.1/Jaspar	Sox7
SOX9/MA0077.1/Jaspar	Sox8
SOX9/MA0077.1/Jaspar	Sox9
SOX9_5/encode	Sox10
SOX9_5/encode	Sox11
SOX9_5/encode	Sox12
SOX9_5/encode	Sox17
SOX9_5/encode	Sox18
SOX9_5/encode	Sox4
SOX9_5/encode	Sox7
SOX9_5/encode	Sox8
SOX9_5/encode	Sox9
SP1_disc2/encode	Sp1
SP1_disc2/encode	Sp2
SP1_disc2/encode	Sp3
SP1_disc2/encode	Sp4
SP1_disc2/encode	Sp7
SP1_disc3/encode	Sp1
SP1_disc3/encode	Sp2
SP1_disc3/encode	Sp3
SP1_disc3/encode	Sp4
SP1_disc3/encode	Sp7
SP1_known1/encode	Sp1
SP1_known1/encode	Sp2
SP1_known1/encode	Sp3
SP1_known1/encode	Sp4
SP1_known1/encode	Sp7
SP1_known3/encode	Sp1
SP1_known3/encode	Sp2
SP1_known3/encode	Sp3
SP1_known3/encode	Sp4
SP1_known3/encode	Sp7
SP2_disc2/encode	Sp1
SP2_disc2/encode	Sp2
SP2_disc2/encode	Sp3
SP2_disc2/encode	Sp4
SP2_disc2/encode	Sp7
SP2_disc3/encode	Sp1
SP2_disc3/encode	Sp2
SP2_disc3/encode	Sp3
SP2_disc3/encode	Sp4
SP2_disc3/encode	Sp7
SPDEF(ETS)/VCaP-SPDEF-ChIP-Seq(SRA014231)/Homer	Spdef
SPDEF/MA0686.1/Jaspar	Foxo1
SPDEF/MA0686.1/Jaspar	Foxo3
SPDEF/MA0686.1/Jaspar	Foxo4
SPDEF/MA0686.1/Jaspar	Foxo6
SPDEF/MA0686.1/Jaspar	Spdef
SPDEF_3/encode	Spdef
SPDEF_4/encode	Spdef
SPI1/MA0080.4/Jaspar	Spi1
SPI1/MA0080.4/Jaspar	Spib
SPI1/MA0080.4/Jaspar	Spic
SPI1_disc1/encode	Spi1
SPI1_disc1/encode	Spib
SPI1_disc3/encode	Spi1
SPI1_disc3/encode	Spib
SPIB/MA0081.1/Jaspar	Spi1
SPIB/MA0081.1/Jaspar	Spib
SPZ1_1/encode	Spz1
SRF/MA0083.3/Jaspar	Srf
SRF_disc2/encode	Srf
SRF_known4/encode	Srf
SRY_1/encode	Sox1
SRY_1/encode	Sox14
SRY_1/encode	Sox15
SRY_1/encode	Sox2
SRY_1/encode	Sox21
SRY_1/encode	Sox3
SRY_1/encode	Sry
SRY_6/encode	Sox1
SRY_6/encode	Sox14
SRY_6/encode	Sox15
SRY_6/encode	Sox2
SRY_6/encode	Sox21
SRY_6/encode	Sox3
SRY_6/encode	Sry
STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer	Bcl6
STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer	Stat1
STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer	Stat3
STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer	Stat4
STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer	Stat1
STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer	Stat5a
STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer	Stat5b
STAT6(Stat)/CD4-Stat6-ChIP-Seq(GSE22104)/Homer	Stat6
STAT_known10/encode	Hmga1
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six1
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six2
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six3
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six4
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six5
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	Six1
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	Six2
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	Six3
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	Six4
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	Six5
Six3/MA0631.1/Jaspar	Six1
Six3/MA0631.1/Jaspar	Six2
Six3/MA0631.1/Jaspar	Six3
Six3/MA0631.1/Jaspar	Six4
Six3/MA0631.1/Jaspar	Six5
Six3/MA0631.1/Jaspar	Six6
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer	Smad2
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer	Smad3
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer	Smad4
Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer	Smad3
Sox17/MA0078.1/Jaspar	Sox10
Sox17/MA0078.1/Jaspar	Sox11
Sox17/MA0078.1/Jaspar	Sox12
Sox17/MA0078.1/Jaspar	Sox17
Sox17/MA0078.1/Jaspar	Sox18
Sox17/MA0078.1/Jaspar	Sox4
Sox17/MA0078.1/Jaspar	Sox7
Sox17/MA0078.1/Jaspar	Sox8
Sox17/MA0078.1/Jaspar	Sox9
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox1
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox10
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox11
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox12
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox13
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox14
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox15
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox17
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox18
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox2
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox21
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox3
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox4
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox5
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox6
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox7
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox8
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox9
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sry
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox10
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox11
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox12
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox17
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox18
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox4
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox7
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox8
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer	Sox9
Sp1(Zf)/Promoter/Homer	Sp1
Sp1(Zf)/Promoter/Homer	Sp2
Sp1(Zf)/Promoter/Homer	Sp3
Sp1(Zf)/Promoter/Homer	Sp4
Sp1(Zf)/Promoter/Homer	Sp7
Sp1(Zf)/Promoter/Homer	Tbp
SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)/Homer	Spi1
SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)/Homer	Spib
Spz1/MA0111.1/Jaspar	Spz1
Srebp1a(bHLH)/HepG2-Srebp1a-ChIP-Seq(GSE31477)/Homer	Srebf1
Srebp1a(bHLH)/HepG2-Srebp1a-ChIP-Seq(GSE31477)/Homer	Srebf2
T/MA0009.2/Jaspar	T
T/MA0009.2/Jaspar	Tbx19
TAL1_disc2/encode	Lyl1
TAL1_disc2/encode	Tal1
TAL1_disc2/encode	Tal2
TAL1_known1/encode	Lyl1
TAL1_known1/encode	Tal1
TAL1_known1/encode	Tal2
TAL1_known4/encode	Lyl1
TAL1_known4/encode	Tal1
TAL1_known4/encode	Tal2
TATA-Box(TBP)/Promoter/Homer	Tbp
TATA_disc10/encode	Tbp
TATA_disc3/encode	Tbp
TATA_disc5/encode	Nrf1
TATA_disc5/encode	Tbp
TATA_disc6/encode	Tbp
TATA_disc7/encode	Tbp
TATA_disc8/encode	Tbp
TATA_known1/encode	Tbp
TATA_known3/encode	Tbp
TBX15_1/encode	Tbx1
TBX15_1/encode	Tbx15
TBX15_1/encode	Tbx18
TBX15_1/encode	Tbx20
TBX1_1/encode	Tbx1
TBX1_1/encode	Tbx15
TBX1_1/encode	Tbx18
TBX1_1/encode	Tbx20
TBX1_4/encode	Tbx1
TBX1_4/encode	Tbx15
TBX1_4/encode	Tbx18
TBX1_4/encode	Tbx20
TBX20/MA0689.1/Jaspar	Eomes
TBX20/MA0689.1/Jaspar	T
TBX20/MA0689.1/Jaspar	Tbr1
TBX20/MA0689.1/Jaspar	Tbx1
TBX20/MA0689.1/Jaspar	Tbx15
TBX20/MA0689.1/Jaspar	Tbx18
TBX20/MA0689.1/Jaspar	Tbx19
TBX20/MA0689.1/Jaspar	Tbx2
TBX20/MA0689.1/Jaspar	Tbx20
TBX20/MA0689.1/Jaspar	Tbx21
TBX20/MA0689.1/Jaspar	Tbx3
TBX20/MA0689.1/Jaspar	Tbx4
TBX20/MA0689.1/Jaspar	Tbx5
TBX20_1/encode	Tbx1
TBX20_1/encode	Tbx15
TBX20_1/encode	Tbx18
TBX20_1/encode	Tbx20
TBX21_3/encode	Eomes
TBX21_3/encode	Tbr1
TBX21_3/encode	Tbx1
TBX21_3/encode	Tbx15
TBX21_3/encode	Tbx18
TBX21_3/encode	Tbx20
TBX21_3/encode	Tbx21
TBX5_2/encode	Tbx2
TBX5_2/encode	Tbx3
TBX5_2/encode	Tbx4
TBX5_2/encode	Tbx5
TCF12_disc3/encode	Tcf12
TCF12_disc3/encode	Tcf3
TCF12_disc3/encode	Tcf4
TCF12_disc4/encode	Tcf12
TCF12_disc4/encode	Tcf3
TCF12_disc4/encode	Tcf4
TCF12_disc5/encode	Tcf12
TCF12_disc5/encode	Tcf3
TCF12_disc5/encode	Tcf4
TCF12_disc6/encode	Tcf12
TCF12_disc6/encode	Tcf3
TCF12_disc6/encode	Tcf4
TCF12_known1/encode	Tcf12
TCF12_known1/encode	Tcf3
TCF12_known1/encode	Tcf4
TCF3_1/encode	Tcf12
TCF3_1/encode	Tcf3
TCF3_1/encode	Tcf4
TCF3_2/encode	Tcf12
TCF3_2/encode	Tcf3
TCF3_2/encode	Tcf4
TCF3_4/encode	Myf5
TCF3_4/encode	Myf6
TCF3_4/encode	Myod1
TCF3_4/encode	Myog
TCF3_4/encode	Tcf12
TCF3_4/encode	Tcf3
TCF3_4/encode	Tcf4
TCF7L2_known1/encode	Lef1
TCF7L2_known1/encode	Tcf7
TCF7L2_known1/encode	Tcf7l1
TCF7L2_known1/encode	Tcf7l2
TEAD1/MA0090.2/Jaspar	Tead1
TEAD1/MA0090.2/Jaspar	Tead2
TEAD1/MA0090.2/Jaspar	Tead3
TEAD1/MA0090.2/Jaspar	Tead4
TEAD1_1/encode	Tead1
TEAD1_1/encode	Tead2
TEAD1_1/encode	Tead3
TEAD1_1/encode	Tead4
TEAD1_4/encode	Tead1
TEAD1_4/encode	Tead2
TEAD1_4/encode	Tead3
TEAD1_4/encode	Tead4
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	Tead1
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	Tead2
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	Tead3
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	Tead4
TEAD2_1/encode	Tead1
TEAD2_1/encode	Tead2
TEAD2_1/encode	Tead3
TEAD2_1/encode	Tead4
TEAD4_ALX4_1/taiple	Alx1
TEAD4_ALX4_1/taiple	Alx3
TEAD4_ALX4_1/taiple	Alx4
TEAD4_ALX4_1/taiple	Arx
TEAD4_ALX4_1/taiple	Dmbx1
TEAD4_ALX4_1/taiple	Esx1
TEAD4_ALX4_1/taiple	Isx
TEAD4_ALX4_1/taiple	Phox2a
TEAD4_ALX4_1/taiple	Phox2b
TEAD4_ALX4_1/taiple	Pitx1
TEAD4_ALX4_1/taiple	Pitx2
TEAD4_ALX4_1/taiple	Pitx3
TEAD4_ALX4_1/taiple	Prrx1
TEAD4_ALX4_1/taiple	Prrx2
TEAD4_ALX4_1/taiple	Rax
TEAD4_ALX4_1/taiple	Shox2
TEAD4_ALX4_1/taiple	Tead1
TEAD4_ALX4_1/taiple	Tead2
TEAD4_ALX4_1/taiple	Tead3
TEAD4_ALX4_1/taiple	Tead4
TEAD4_ALX4_1/taiple	Uncx
TEAD4_ALX4_1/taiple	Vsx1
TEAD4_ALX4_1/taiple	Vsx2
TEAD4_ALX4_2/taiple	Alx1
TEAD4_ALX4_2/taiple	Alx3
TEAD4_ALX4_2/taiple	Alx4
TEAD4_ALX4_2/taiple	Arx
TEAD4_ALX4_2/taiple	Dmbx1
TEAD4_ALX4_2/taiple	Esx1
TEAD4_ALX4_2/taiple	Isx
TEAD4_ALX4_2/taiple	Phox2a
TEAD4_ALX4_2/taiple	Phox2b
TEAD4_ALX4_2/taiple	Pitx1
TEAD4_ALX4_2/taiple	Pitx2
TEAD4_ALX4_2/taiple	Pitx3
TEAD4_ALX4_2/taiple	Prrx1
TEAD4_ALX4_2/taiple	Prrx2
TEAD4_ALX4_2/taiple	Rax
TEAD4_ALX4_2/taiple	Shox2
TEAD4_ALX4_2/taiple	Tead1
TEAD4_ALX4_2/taiple	Tead2
TEAD4_ALX4_2/taiple	Tead3
TEAD4_ALX4_2/taiple	Tead4
TEAD4_ALX4_2/taiple	Uncx
TEAD4_ALX4_2/taiple	Vsx1
TEAD4_ALX4_2/taiple	Vsx2
TEAD4_CEBPB_1/taiple	Cebpa
TEAD4_CEBPB_1/taiple	Cebpb
TEAD4_CEBPB_1/taiple	Cebpd
TEAD4_CEBPB_1/taiple	Cebpe
TEAD4_CEBPB_1/taiple	Tead1
TEAD4_CEBPB_1/taiple	Tead2
TEAD4_CEBPB_1/taiple	Tead3
TEAD4_CEBPB_1/taiple	Tead4
TEAD4_CEBPD_1/taiple	Cebpa
TEAD4_CEBPD_1/taiple	Cebpb
TEAD4_CEBPD_1/taiple	Cebpd
TEAD4_CEBPD_1/taiple	Cebpe
TEAD4_CEBPD_1/taiple	Tead1
TEAD4_CEBPD_1/taiple	Tead2
TEAD4_CEBPD_1/taiple	Tead3
TEAD4_CEBPD_1/taiple	Tead4
TEAD4_CEBPD_2/taiple	Cebpa
TEAD4_CEBPD_2/taiple	Cebpb
TEAD4_CEBPD_2/taiple	Cebpd
TEAD4_CEBPD_2/taiple	Cebpe
TEAD4_CEBPD_2/taiple	Tead1
TEAD4_CEBPD_2/taiple	Tead2
TEAD4_CEBPD_2/taiple	Tead3
TEAD4_CEBPD_2/taiple	Tead4
TEAD4_CEBPD_3/taiple	Cebpa
TEAD4_CEBPD_3/taiple	Cebpb
TEAD4_CEBPD_3/taiple	Cebpd
TEAD4_CEBPD_3/taiple	Cebpe
TEAD4_CEBPD_3/taiple	Tead1
TEAD4_CEBPD_3/taiple	Tead2
TEAD4_CEBPD_3/taiple	Tead3
TEAD4_CEBPD_3/taiple	Tead4
TEAD4_CLOCK_1/taiple	Clock
TEAD4_CLOCK_1/taiple	Npas2
TEAD4_CLOCK_1/taiple	Tead1
TEAD4_CLOCK_1/taiple	Tead2
TEAD4_CLOCK_1/taiple	Tead3
TEAD4_CLOCK_1/taiple	Tead4
TEAD4_CLOCK_2/taiple	Clock
TEAD4_CLOCK_2/taiple	Hes7
TEAD4_CLOCK_2/taiple	Npas2
TEAD4_CLOCK_2/taiple	Tead1
TEAD4_CLOCK_2/taiple	Tead2
TEAD4_CLOCK_2/taiple	Tead3
TEAD4_CLOCK_2/taiple	Tead4
TEAD4_DLX2_1/taiple	Dlx1
TEAD4_DLX2_1/taiple	Dlx2
TEAD4_DLX2_1/taiple	Dlx3
TEAD4_DLX2_1/taiple	Dlx4
TEAD4_DLX2_1/taiple	Dlx5
TEAD4_DLX2_1/taiple	Dlx6
TEAD4_DLX2_1/taiple	Tead1
TEAD4_DLX2_1/taiple	Tead2
TEAD4_DLX2_1/taiple	Tead3
TEAD4_DLX2_1/taiple	Tead4
TEAD4_DLX2_2/taiple	Dlx1
TEAD4_DLX2_2/taiple	Dlx2
TEAD4_DLX2_2/taiple	Dlx3
TEAD4_DLX2_2/taiple	Dlx4
TEAD4_DLX2_2/taiple	Dlx5
TEAD4_DLX2_2/taiple	Dlx6
TEAD4_DLX2_2/taiple	Gsx1
TEAD4_DLX2_2/taiple	Gsx2
TEAD4_DLX2_2/taiple	Hoxa1
TEAD4_DLX2_2/taiple	Hoxa2
TEAD4_DLX2_2/taiple	Hoxa3
TEAD4_DLX2_2/taiple	Hoxa4
TEAD4_DLX2_2/taiple	Hoxa5
TEAD4_DLX2_2/taiple	Hoxa6
TEAD4_DLX2_2/taiple	Hoxa7
TEAD4_DLX2_2/taiple	Hoxb2
TEAD4_DLX2_2/taiple	Hoxb3
TEAD4_DLX2_2/taiple	Hoxb4
TEAD4_DLX2_2/taiple	Hoxb5
TEAD4_DLX2_2/taiple	Hoxb6
TEAD4_DLX2_2/taiple	Hoxb7
TEAD4_DLX2_2/taiple	Hoxb8
TEAD4_DLX2_2/taiple	Hoxc4
TEAD4_DLX2_2/taiple	Hoxc5
TEAD4_DLX2_2/taiple	Hoxc6
TEAD4_DLX2_2/taiple	Hoxc8
TEAD4_DLX2_2/taiple	Hoxd3
TEAD4_DLX2_2/taiple	Hoxd4
TEAD4_DLX2_2/taiple	Hoxd8
TEAD4_DLX2_2/taiple	Pdx1
TEAD4_DLX2_2/taiple	Tead1
TEAD4_DLX2_2/taiple	Tead2
TEAD4_DLX2_2/taiple	Tead3
TEAD4_DLX2_2/taiple	Tead4
TEAD4_DLX2_4/taiple	Dlx1
TEAD4_DLX2_4/taiple	Dlx2
TEAD4_DLX2_4/taiple	Dlx3
TEAD4_DLX2_4/taiple	Dlx4
TEAD4_DLX2_4/taiple	Dlx5
TEAD4_DLX2_4/taiple	Dlx6
TEAD4_DLX2_4/taiple	Tead1
TEAD4_DLX2_4/taiple	Tead2
TEAD4_DLX2_4/taiple	Tead3
TEAD4_DLX2_4/taiple	Tead4
TEAD4_DLX3_3/taiple	Dlx1
TEAD4_DLX3_3/taiple	Dlx2
TEAD4_DLX3_3/taiple	Dlx3
TEAD4_DLX3_3/taiple	Dlx4
TEAD4_DLX3_3/taiple	Dlx5
TEAD4_DLX3_3/taiple	Dlx6
TEAD4_DLX3_3/taiple	Tead1
TEAD4_DLX3_3/taiple	Tead2
TEAD4_DLX3_3/taiple	Tead3
TEAD4_DLX3_3/taiple	Tead4
TEAD4_ELF1_2/taiple	Elf1
TEAD4_ELF1_2/taiple	Elf2
TEAD4_ELF1_2/taiple	Elf4
TEAD4_ELF1_2/taiple	Elk1
TEAD4_ELF1_2/taiple	Elk3
TEAD4_ELF1_2/taiple	Elk4
TEAD4_ELF1_2/taiple	Spdef
TEAD4_ELF1_2/taiple	Spi1
TEAD4_ELF1_2/taiple	Spib
TEAD4_ELF1_2/taiple	Tead1
TEAD4_ELF1_2/taiple	Tead2
TEAD4_ELF1_2/taiple	Tead3
TEAD4_ELF1_2/taiple	Tead4
TEAD4_ELK1_1/taiple	Elk1
TEAD4_ELK1_1/taiple	Elk3
TEAD4_ELK1_1/taiple	Elk4
TEAD4_ELK1_1/taiple	Tead1
TEAD4_ELK1_1/taiple	Tead2
TEAD4_ELK1_1/taiple	Tead3
TEAD4_ELK1_1/taiple	Tead4
TEAD4_ELK1_3/taiple	Elk1
TEAD4_ELK1_3/taiple	Elk3
TEAD4_ELK1_3/taiple	Elk4
TEAD4_ELK1_3/taiple	Tead1
TEAD4_ELK1_3/taiple	Tead2
TEAD4_ELK1_3/taiple	Tead3
TEAD4_ELK1_3/taiple	Tead4
TEAD4_ELK3_1/taiple	Elk1
TEAD4_ELK3_1/taiple	Elk3
TEAD4_ELK3_1/taiple	Elk4
TEAD4_ELK3_1/taiple	Tead1
TEAD4_ELK3_1/taiple	Tead2
TEAD4_ELK3_1/taiple	Tead3
TEAD4_ELK3_1/taiple	Tead4
TEAD4_EOMES_1/taiple	Eomes
TEAD4_EOMES_1/taiple	Tbr1
TEAD4_EOMES_1/taiple	Tbx21
TEAD4_EOMES_1/taiple	Tead1
TEAD4_EOMES_1/taiple	Tead2
TEAD4_EOMES_1/taiple	Tead3
TEAD4_EOMES_1/taiple	Tead4
TEAD4_EOMES_2/taiple	Eomes
TEAD4_EOMES_2/taiple	Tbr1
TEAD4_EOMES_2/taiple	Tbx21
TEAD4_EOMES_2/taiple	Tead1
TEAD4_EOMES_2/taiple	Tead2
TEAD4_EOMES_2/taiple	Tead3
TEAD4_EOMES_2/taiple	Tead4
TEAD4_EOMES_3/taiple	Eomes
TEAD4_EOMES_3/taiple	Tbr1
TEAD4_EOMES_3/taiple	Tbx21
TEAD4_EOMES_3/taiple	Tead1
TEAD4_EOMES_3/taiple	Tead2
TEAD4_EOMES_3/taiple	Tead3
TEAD4_EOMES_3/taiple	Tead4
TEAD4_EOMES_5/taiple	Eomes
TEAD4_EOMES_5/taiple	Tbr1
TEAD4_EOMES_5/taiple	Tbx21
TEAD4_EOMES_5/taiple	Tead1
TEAD4_EOMES_5/taiple	Tead2
TEAD4_EOMES_5/taiple	Tead3
TEAD4_EOMES_5/taiple	Tead4
TEAD4_EOMES_6/taiple	Eomes
TEAD4_EOMES_6/taiple	Tbr1
TEAD4_EOMES_6/taiple	Tbx21
TEAD4_EOMES_6/taiple	Tead1
TEAD4_EOMES_6/taiple	Tead2
TEAD4_EOMES_6/taiple	Tead3
TEAD4_EOMES_6/taiple	Tead4
TEAD4_ERG_2/taiple	Erg
TEAD4_ERG_2/taiple	Ets1
TEAD4_ERG_2/taiple	Ets2
TEAD4_ERG_2/taiple	Etv1
TEAD4_ERG_2/taiple	Etv4
TEAD4_ERG_2/taiple	Etv5
TEAD4_ERG_2/taiple	Fev
TEAD4_ERG_2/taiple	Fli1
TEAD4_ERG_2/taiple	Gabpa
TEAD4_ERG_2/taiple	Tead1
TEAD4_ERG_2/taiple	Tead2
TEAD4_ERG_2/taiple	Tead3
TEAD4_ERG_2/taiple	Tead4
TEAD4_ERG_3/taiple	Erg
TEAD4_ERG_3/taiple	Ets1
TEAD4_ERG_3/taiple	Ets2
TEAD4_ERG_3/taiple	Etv1
TEAD4_ERG_3/taiple	Etv4
TEAD4_ERG_3/taiple	Etv5
TEAD4_ERG_3/taiple	Fev
TEAD4_ERG_3/taiple	Fli1
TEAD4_ERG_3/taiple	Gabpa
TEAD4_ERG_3/taiple	Tead1
TEAD4_ERG_3/taiple	Tead2
TEAD4_ERG_3/taiple	Tead3
TEAD4_ERG_3/taiple	Tead4
TEAD4_ESRRB_1/taiple	Esrra
TEAD4_ESRRB_1/taiple	Esrrb
TEAD4_ESRRB_1/taiple	Esrrg
TEAD4_ESRRB_1/taiple	Tead1
TEAD4_ESRRB_1/taiple	Tead2
TEAD4_ESRRB_1/taiple	Tead3
TEAD4_ESRRB_1/taiple	Tead4
TEAD4_ESRRB_2/taiple	Esrra
TEAD4_ESRRB_2/taiple	Esrrb
TEAD4_ESRRB_2/taiple	Esrrg
TEAD4_ESRRB_2/taiple	Tead1
TEAD4_ESRRB_2/taiple	Tead2
TEAD4_ESRRB_2/taiple	Tead3
TEAD4_ESRRB_2/taiple	Tead4
TEAD4_ETV7_1/taiple	Spdef
TEAD4_ETV7_1/taiple	Tead1
TEAD4_ETV7_1/taiple	Tead2
TEAD4_ETV7_1/taiple	Tead3
TEAD4_ETV7_1/taiple	Tead4
TEAD4_FIGLA_1/taiple	Figla
TEAD4_FIGLA_1/taiple	Max
TEAD4_FIGLA_1/taiple	Tead1
TEAD4_FIGLA_1/taiple	Tead2
TEAD4_FIGLA_1/taiple	Tead3
TEAD4_FIGLA_1/taiple	Tead4
TEAD4_FIGLA_3/taiple	Figla
TEAD4_FIGLA_3/taiple	Tead1
TEAD4_FIGLA_3/taiple	Tead2
